lat,lon,pop
36.2864,7.9511,150000
54.226,28.4922,150000
19.2433,-103.7247,150000
51.2003,6.6939,150000
51.7519,-1.2578,150000
-4.8589,-43.3558,150000
32.597,-83.6529,149936
34.5944,-118.1057,149910
52.3008,4.6653,149879
14.6,121.0333,149837
46.8333,35.3667,149790
12.9333,8.5333,149633
31.1,30.95,149566
25.2167,88.7667,149450
26.0294,-80.1679,149403
29.9361,30.9269,149209
32.0249,-102.1137,149194
27.4833,95.0,148971
20.9,70.37,148894
-12.1356,-38.4189,148870
-15.67,46.345,148858
53.3667,55.9333,148804
-6.75,23.9667,148683
28.7657,-81.8996,148587
49.0167,12.0833,148580
29.8554,-93.9264,148456
54.9,52.3,148449
-8.4228,20.7393,148324
35.6333,139.45,148280
33.2497,126.56,148164
36.3824,139.7341,148145
-5.9229,12.355,148070
-12.1528,-44.99,148012
-16.1579,33.5898,148000
26.7504,82.17,148000
35.955,139.8747,147991
20.9344,-89.5578,147965
19.5689,-99.7669,147958
42.4333,129.75,147927
12.3528,121.0676,147900
-32.9167,151.75,147897
43.2281,-86.2563,147866
48.95,38.4833,147831
40.0833,128.25,147791
11.8283,9.3158,147713
24.7904,92.79,147573
10.245,123.7964,147567
36.4019,138.2491,147547
32.8065,-83.6974,147483
36.2601,111.6743,147460
23.25,88.43,147458
34.7358,135.5617,147450
39.1234,-94.7443,147448
24.75,121.75,147443
13.3622,103.8597,147393
33.7842,46.595,147344
23.6636,116.6028,147252
13.83,77.49,147245
34.83,135.4172,147233
-21.7878,-46.5608,147228
42.465,-2.4456,147221
37.3836,-122.0256,147210
38.0167,23.6833,146974
-5.4667,122.633,146871
16.2618,97.7215,146858
34.2144,-4.0088,146787
11.3428,77.7274,146778
34.9403,127.7017,146771
26.1011,74.3203,146734
-1.7178,-48.8828,146704
36.0622,139.6669,146574
10.4,123.95,146500
37.25,55.1672,146481
14.2504,32.98,146386
0.6928,34.1808,146324
55.05,60.1,146219
-11.45,34.0333,146213
28.1931,-105.4717,146207
42.8167,132.8833,146179
-1.0333,-79.45,146091
35.7972,139.5936,146073
15.7833,121.0,145867
34.0585,-117.7626,145836
10.4603,105.6331,145786
41.4584,15.5519,145778
33.1347,-117.0722,145755
-27.7694,30.7914,145705
-1.6743,-78.6483,145700
24.362,56.7344,145696
51.7167,8.7667,145601
35.8531,139.4122,145595
48.1,20.7833,145563
-34.8167,-58.3833,145531
20.3397,-77.1086,145511
29.6583,-95.1499,145431
-36.7145,-73.1141,145333
45.3386,36.4681,145246
35.7058,4.5419,145233
-18.5871,-46.5149,145149
14.4333,120.4833,145115
-27.3665,-70.3323,145098
44.0142,20.9394,144949
38.8803,-6.9753,144932
43.838,4.361,144875
-7.9667,31.6167,144858
-7.1908,-48.2069,144800
44.0594,12.5683,144785
10.1136,-66.7814,144779
27.7306,30.8425,144746
35.2833,136.9167,144739
-39.8142,-73.2459,144709
20.3928,-101.1969,144651
35.8175,139.6778,144625
45.7831,3.0824,144577
2.7667,32.3056,144549
16.2415,-61.533,144537
36.4181,54.9764,144381
42.25,42.7,144307
-9.3172,28.7331,144268
20.4311,-101.7222,144137
38.8,-9.1833,144125
41.6697,-70.9428,143932
-7.975,131.3075,143931
51.8644,-2.2444,143915
-26.715,27.1033,143871
34.0661,132.9978,143836
51.9833,5.9167,143833
34.15,73.2167,143796
-31.3922,-58.0169,143641
52.519,-1.995,143592
23.1333,-82.3833,143449
10.9,123.4167,143414
36.5167,-4.8833,143404
21.8478,106.7578,143403
16.6833,121.55,143396
35.8358,139.3911,143379
22.8869,113.4563,143360
29.8742,52.8025,143283
32.3325,35.7517,143269
-12.5447,27.8708,143252
30.7194,76.7181,143230
38.2592,-122.0324,143229
22.83,88.63,143123
35.9333,0.0903,143097
45.8,24.15,143094
-12.9667,40.5167,143023
41.7483,-88.1657,143015
-33.0498,-71.4415,142968
35.4281,133.3311,142966
56.462,-2.9707,142948
31.1325,30.6478,142882
55.1,61.6167,142847
47.5951,-122.1535,142723
42.1014,-75.9093,142546
40.9667,-5.6639,142538
-6.2667,14.25,142462
-9.3467,28.7344,142361
30.3786,76.7725,142352
26.0031,63.0544,142253
6.95,126.2333,142250
43.6905,51.1417,142184
9.5333,31.65,142146
46.5833,26.9167,142136
-40.5667,-73.15,142135
41.6916,-85.9628,142094
39.0346,-95.6955,142047
7.4004,-7.55,142030
-22.3719,-46.9419,142019
41.5189,-88.1499,142000
44.0333,43.05,141970
-3.3349,37.3404,141935
37.2744,9.8739,141913
32.625,36.105,141849
-16.92,145.78,141801
51.5167,81.2,141667
50.7167,-1.9833,141664
7.2111,79.8386,141645
-1.6928,29.25,141634
11.902,109.2207,141532
2.1404,27.99,141500
55.6733,37.2733,141482
26.7319,67.775,141464
-23.3286,-46.7244,141412
35.8303,139.8725,141397
13.9715,108.0147,141395
27.63,78.67,141336
15.7833,38.45,141322
51.5833,-3.0,141316
13.3667,121.2,141285
-33.2,-70.6833,141260
55.0833,38.7833,141259
13.7403,-89.2131,141191
39.6385,22.4131,141166
34.7473,111.8609,141117
-8.29,-35.03,141029
30.0849,-94.1451,141000
-2.905,-41.7769,140961
25.8167,-100.5833,140947
15.9761,120.5711,140937
48.0077,0.1984,140751
33.27,-7.5872,140751
15.1493,120.7692,140730
33.0023,-7.6198,140545
27.5333,68.7667,140545
14.8,120.9333,140545
18.29,-70.33,140493
22.7824,113.1514,140469
23.0494,-81.5736,140469
8.4333,-82.4333,140363
-34.6833,-58.55,140334
37.1118,58.5015,140256
59.4167,56.7833,140237
-16.45,-39.065,140234
25.5744,91.8789,140080
5.1,-1.25,140059
10.0386,-67.4894,140019
35.0167,135.9667,140000
35.3989,136.8486,140000
40.9147,-74.1624,139981
37.3057,-120.4778,139929
13.1333,78.1333,139900
14.5333,49.1333,139805
16.9333,-89.8833,139768
14.46,-87.65,139753
21.5833,108.05,139671
26.3342,127.8056,139602
-10.7539,-77.761,139582
43.25,46.5833,139552
48.4167,-71.0667,139525
19.65,-99.25,139483
4.6333,9.45,139420
43.8445,25.9539,139412
41.0382,29.2003,139330
15.9167,120.4167,139305
27.6833,84.4333,139284
1.6142,-75.6117,139264
38.2705,-104.6112,139248
43.5263,5.4454,139143
40.2111,-8.4289,139063
30.77,20.22,138905
16.7667,121.7833,138864
32.3184,-95.3062,138856
24.5804,88.35,138798
21.8481,-78.7631,138706
53.393,-3.014,138669
47.8666,88.1166,138632
36.3403,139.4497,138552
33.5492,68.4233,138504
15.4,-87.8,138355
33.8346,-118.3417,138243
30.4167,31.5667,138237
37.25,-6.95,138141
-22.2958,-48.5578,137944
46.8,-71.1833,137899
16.5333,81.5333,137888
-26.4858,-49.0669,137881
19.7386,110.0058,137825
53.8142,-3.0503,137810
-37.4707,-72.3517,137772
18.4539,-69.6064,137559
52.6766,-2.4469,137498
32.5992,-114.5488,137404
53.759,-2.699,137386
-13.3,35.2456,137368
8.5667,16.0833,137358
42.0103,20.9714,137334
29.9944,73.2536,137266
44.6,40.0833,137208
48.39,-4.49,137187
35.8622,50.8717,137182
36.1975,139.2814,137104
46.5333,6.6333,137000
-19.458,29.82,136981
13.35,123.7333,136976
49.8881,-119.4956,136954
29.9977,-90.178,136949
-17.3,15.85,136897
35.3403,25.1344,136886
24.03,75.08,136830
50.0833,18.5,136828
44.419,125.1702,136771
30.3658,-9.5381,136698
-22.5269,-41.945,136654
40.45,19.4833,136634
48.8352,2.2409,136604
34.9194,138.2339,136570
28.5,53.56,136524
33.68,-112.4524,136492
38.9478,-92.3256,136475
33.9508,-83.3689,136463
38.7703,-121.3196,136453
39.9197,-104.9438,136350
54.5767,-1.2355,136342
27.8,66.6167,136285
20.817,-102.733,136254
49.05,-122.3167,136250
1.85,102.93,136244
50.2701,18.8742,136200
15.0719,120.5419,136133
25.9773,-80.3351,136118
8.15,123.85,136064
46.0708,18.2331,136037
34.1597,-118.139,136028
10.9805,79.4,135904
56.3606,41.3197,135832
23.921,115.7774,135631
32.7623,-96.5889,135560
35.7108,139.4622,135557
41.6167,0.6333,135542
35.4464,139.3908,135483
-25.5208,-48.5094,135465
18.35,-99.5333,135445
38.8832,-94.8198,135436
34.9334,-120.4432,135308
11.9667,-86.1,135306
36.2675,2.75,135275
10.0753,-69.1283,135248
29.5799,-90.7058,135234
47.3936,0.6892,135142
4.3372,-74.3644,135116
18.43,-68.97,135100
14.4972,121.2864,135088
-34.6582,-58.6672,135000
29.5167,35.0,134940
35.2739,59.2194,134938
15.0444,-91.4083,134827
14.0367,98.1867,134745
51.9397,15.505,134699
35.0622,136.6839,134592
17.7167,33.9833,134590
30.35,73.4,134530
18.3,83.9,134520
24.0004,89.25,134510
-22.8858,-48.445,134454
34.8269,135.4706,134440
39.2333,106.769,134413
16.4621,120.5877,134372
36.1833,139.7167,134293
10.5322,106.4042,134290
53.424,-2.322,134275
49.2839,-122.7919,134254
32.989,-96.8999,134103
23.0614,-109.7081,134100
38.4281,141.3061,134022
39.0876,-108.5673,133970
53.2824,69.3969,133943
33.81,-6.06,133893
32.0231,34.7503,133891
13.9311,121.4233,133872
36.0667,140.2,133846
12.2604,79.1,133832
36.6944,45.1417,133807
-31.58,28.79,133798
8.5667,123.3333,133772
38.3484,-81.6323,133759
33.8038,-117.8218,133600
33.8841,-117.9279,133558
21.9339,-79.4439,133512
35.6994,139.5031,133508
19.685,-99.1281,133501
6.05,121.0,133487
35.4886,139.4075,133448
34.0553,131.8061,133436
9.3103,123.3081,133416
-7.4722,112.4336,133372
-12.4381,130.8411,133205
48.7636,11.4261,133191
12.5242,76.8958,133184
40.4151,-104.7706,133117
34.8458,128.4236,133097
41.1187,1.2453,133031
27.0,84.8667,133024
-27.6444,-48.6678,133019
2.2489,32.9,132934
10.1167,123.6333,132821
-7.7667,15.2667,132816
1.1167,97.5667,132771
32.8082,110.8136,132735
-23.1172,-46.5506,132671
62.2333,25.7333,132650
23.25,87.0667,132634
-4.8833,29.6333,132515
38.95,-8.9833,132493
-17.3975,-66.2817,132470
-8.8903,-36.4928,132438
-17.85,25.8667,132436
-8.4667,118.717,132338
37.2836,-5.9222,132319
35.3761,139.9169,132278
40.2372,-3.7742,132177
-34.9854,-71.2394,132018
-10.7183,13.75,131989
14.0667,120.6333,131856
8.8167,125.1,131807
41.2333,-8.6167,131794
59.8601,17.64,131695
34.8667,138.3167,131689
18.4054,-65.9792,131567
35.5269,46.1761,131560
13.6742,-89.2899,131542
35.25,136.7833,131513
42.4257,25.6346,131479
49.892,2.299,131360
37.1361,128.2119,131325
14.9167,121.05,131286
13.0833,-86.0,131056
46.85,29.6333,131043
-4.0217,103.2522,131008
36.7169,4.0497,130955
35.0,-5.9,130827
37.2242,67.2783,130825
14.9333,120.5,130825
46.5497,24.5597,130754
32.3265,-106.7892,130753
51.6833,5.3167,130710
40.6806,14.7597,130703
6.1533,-75.3742,130689
30.1995,-85.6004,130641
-8.1,112.15,130615
26.1917,-97.6976,130603
-27.5667,151.95,130517
18.7889,98.9833,130494
50.8284,-0.1395,130478
32.0833,23.95,130429
-37.6858,176.1667,130379
18.8165,95.2114,130370
41.1404,-74.1072,130365
45.3503,126.28,130345
14.5234,121.1536,130333
4.75,-75.91,130290
41.5345,60.6249,130274
17.95,-77.25,130196
32.3463,74.8999,130143
40.6889,-112.0115,130142
32.45,48.35,130142
-7.1139,-34.9778,130122
13.1619,123.6939,130118
-2.1347,-79.5872,130094
14.9736,102.0831,130000
33.3683,6.8675,129974
31.6658,34.5664,129960
41.5333,2.45,129924
-17.8578,-41.505,129920
14.8333,120.7333,129919
33.8,2.865,129839
49.6375,100.1614,129834
32.0089,51.8667,129717
31.0308,61.4972,129654
19.0886,-102.3508,129638
37.0551,-76.363,129619
41.4167,-8.5167,129576
10.2167,123.75,129542
46.35,-72.55,129414
40.4614,-3.4978,129370
22.9078,114.0603,129322
-12.2419,15.3133,129300
31.8914,34.8078,129222
7.717,81.7,129216
-5.0167,32.8,129185
40.0833,65.3833,129120
25.4667,68.7167,129032
24.9781,32.8789,128895
13.45,-6.2667,128893
42.4934,-83.027,128831
32.8442,130.0536,128803
34.7849,-82.3005,128800
40.4757,-88.9703,128793
28.7412,118.6225,128779
13.8,-89.1833,128680
26.2702,-80.2591,128667
47.2683,11.3933,128637
13.1028,103.1983,128624
35.7883,139.275,128590
36.8206,5.7667,128571
12.9167,-85.9167,128534
21.45,80.2,128512
47.6842,17.6344,128413
13.005,76.1028,128401
1.8539,-76.0514,128377
30.5254,-97.666,128352
35.8642,140.0282,128332
15.5839,120.9189,128250
46.5923,-120.5496,128212
30.4333,48.1833,128199
45.8353,1.2625,128112
-7.2339,-39.4089,128100
9.9369,106.3411,128034
31.95,5.3167,128025
-11.8639,-55.5039,127974
10.4929,123.4095,127973
20.2581,105.9797,127880
41.3833,19.7667,127880
-2.2439,-49.4958,127864
0.3628,-78.13,127850
33.4833,36.35,127832
16.2,-89.44,127792
42.5809,-83.0305,127748
58.9701,5.7333,127743
47.3887,-122.2129,127653
44.8353,11.6199,127571
18.81,-71.23,127570
8.9219,-67.4283,127545
28.6333,79.7667,127461
-14.1333,14.9167,127396
10.7792,76.6547,127334
43.55,-80.25,127327
4.1667,9.2333,127255
10.1833,-67.9333,127252
22.7217,113.2926,127226
-10.8853,-61.9517,127135
45.3272,14.4411,127006
14.9667,120.6333,126962
16.5333,81.7333,126938
17.9961,-76.9547,126897
-4.0167,119.6236,126882
9.1397,99.3306,126814
35.7833,140.3167,126805
35.7372,0.5558,126777
38.7225,35.4875,126769
10.8,122.9667,126670
36.0758,-79.4686,126653
14.1997,-91.2997,126631
6.7,121.9667,126626
30.1204,74.29,126617
50.1667,19.0,126589
38.4167,45.7667,126574
22.97,88.43,126470
5.6923,-76.6582,126458
4.3036,-74.8039,126405
-22.2281,-45.9336,126370
41.5333,45.0,126347
19.0633,-98.3064,126284
48.7543,-122.4687,126270
34.4089,133.205,126269
43.91,42.72,126136
17.4253,102.7902,126016
28.6781,57.7406,126009
37.3645,-121.968,125973
-8.1264,-35.3075,125933
52.1544,4.4947,125900
21.1333,-98.4167,125856
37.7527,114.7775,125817
13.55,33.6,125817
30.0553,101.9648,125647
42.7274,-87.8135,125640
35.5956,-77.3768,125634
29.5833,74.3167,125608
45.916,6.133,125543
34.8303,0.1517,125509
13.0833,-86.35,125486
45.0167,78.3667,125473
43.3972,-80.3114,125435
37.4313,112.027,125354
3.1167,43.65,125338
49.4783,10.9903,125311
54.9167,37.4,125254
30.7192,31.2628,125214
41.1035,-73.5583,125140
-33.0428,-71.3744,125008
11.0067,-74.2467,125000
7.8167,-72.2167,124994
-12.55,16.3333,124972
49.7944,9.9294,124939
-11.1822,28.8833,124914
38.7333,125.6333,124912
7.5333,125.6167,124899
59.6173,16.5422,124880
40.6657,-74.1912,124878
50.6722,17.9253,124716
56.1167,47.5,124694
-22.3569,-47.3839,124580
31.3342,73.4194,124577
-15.8433,-70.0236,124557
6.1,-0.2667,124458
29.1453,71.2617,124447
13.846,121.206,124361
-31.3883,-57.9606,124352
30.0419,72.3528,124345
-8.7351,24.998,124274
-34.7667,-58.3833,124269
39.1098,116.0139,124246
-9.2583,33.6417,124193
23.1251,113.8633,124188
13.5441,100.6175,124180
34.1669,132.2197,124176
35.2167,137.0833,124151
49.35,23.5,124143
47.1333,39.75,124002
43.8833,-78.9417,124000
52.0611,4.4933,124000
52.1153,26.1031,124000
30.0,40.1333,123988
10.3543,106.364,123906
42.9627,129.8413,123867
-34.65,-58.5667,123812
36.4833,40.75,123757
27.6,78.05,123738
15.6581,120.7689,123720
22.3375,-97.8694,123684
-33.5431,-70.6319,123627
33.4581,36.3053,123598
7.2467,-70.7292,123574
55.4333,37.75,123494
7.2004,38.59,123469
32.7648,22.6391,123420
34.7333,135.5833,123403
38.2,44.7667,123378
-23.8953,-46.4256,123341
16.8892,42.5611,123263
-22.9189,-42.8189,123184
59.2669,15.1965,123081
42.8833,47.6333,122982
49.1404,9.218,122968
56.0833,54.25,122949
35.2222,138.6214,122934
36.3406,-82.3803,122917
33.45,-7.51,122889
48.3984,9.9916,122881
18.42,-70.03,122851
29.1083,58.3583,122821
11.3131,106.0963,122802
51.6287,-0.7482,122785
45.5836,9.2736,122774
48.895,8.705,122747
38.5772,140.9556,122734
-26.9908,-48.635,122712
-23.4439,-46.9178,122659
61.1,72.6,122619
-0.2244,100.6325,122604
21.332,95.0866,122571
41.0167,70.1333,122497
22.6572,88.8942,122483
5.8219,-73.0297,122460
39.7431,-8.8069,122432
35.1833,-6.15,122411
23.4088,88.3657,122395
41.4676,12.9037,122371
52.2053,0.1192,122336
16.6167,120.3167,122300
50.7167,-3.5333,122219
37.4003,-79.1909,122134
-2.1,106.1,122124
14.2833,121.4167,122051
15.17,77.38,121976
33.6458,130.6914,121959
-19.8858,-43.8069,121874
-12.1167,17.3,121859
34.2663,-118.749,121793
-21.2258,-43.7739,121716
51.8917,0.903,121608
22.95,88.42,121604
25.533,-103.25,121565
22.71,88.35,121537
20.15,94.95,121536
-9.5469,16.3387,121506
-7.4706,110.2178,121451
37.5455,115.5663,121401
12.0,105.45,121371
12.8705,11.04,121367
52.5167,6.1,121363
55.9167,38.0,121334
54.0333,38.2667,121323
14.3333,-91.0167,121313
11.9136,109.1369,121309
6.2,10.66,121272
40.9319,14.1956,121220
10.1875,-67.4611,121189
-23.5278,-46.9028,121187
14.4741,-90.6247,121171
54.95,-1.6,121110
15.1167,105.7833,121110
57.0337,9.9166,121067
18.9333,-70.4,121039
35.7581,139.5297,121033
43.0117,-78.7569,121020
15.2167,120.6667,121003
-29.755,-57.0878,120926
10.9556,-63.8478,120924
35.3493,-94.3695,120923
-22.4689,-44.4469,120919
34.7119,135.6233,120899
42.6056,-5.57,120790
26.3383,31.8917,120728
39.0259,111.0683,120677
42.5864,-87.8765,120655
13.5833,-2.4167,120597
33.5722,36.4019,120479
35.2335,-97.3471,120456
27.844,105.0451,120396
19.25,-103.7333,120391
38.5236,-8.8935,120346
33.8439,35.9072,120300
37.0694,115.6591,120258
52.7333,15.25,120256
52.4231,10.7872,120246
16.55,104.75,120200
42.4614,-83.6526,120152
40.7894,43.8475,120058
56.9167,59.95,120046
33.1333,73.75,120004
-25.6167,27.7667,120000
36.2039,127.0847,120000
25.6667,-100.3,120000
36.1275,-5.4539,120000
40.0249,-105.2523,119942
4.3313,18.5163,119848
47.6597,23.5819,119819
34.5781,135.5517,119801
48.1214,38.9453,119690
44.2222,42.0575,119677
-6.3356,108.319,119666
52.9527,63.13,119517
50.8392,4.3297,119512
45.695,9.67,119497
31.7411,130.7631,119480
15.3075,120.9453,119476
9.2467,-74.7594,119442
11.3778,-72.2414,119418
13.7167,-89.1667,119317
26.3792,127.8575,119313
15.8777,108.3327,119243
42.0692,48.2958,119217
-33.7,-71.2167,119214
36.535,-6.2975,119188
-6.7415,111.0347,119123
50.8667,5.6833,119105
24.3512,114.1293,119073
30.4667,30.9333,119070
6.1333,-5.9333,118993
32.4543,-99.7384,118960
-53.1627,-70.9081,118927
-21.5508,-45.43,118836
26.612,-81.6388,118832
50.3239,19.1947,118822
39.259,127.356,118805
22.7736,-102.5736,118799
13.0833,-1.0833,118654
-26.2672,28.1219,118614
48.8611,2.4436,118608
34.4833,136.7167,118594
47.1414,129.2577,118537
-1.0628,-46.7728,118494
9.3667,122.8,118488
-20.5569,-48.5678,118471
37.7803,38.6217,118462
16.3078,-91.9683,118374
53.748,-2.482,118352
10.0667,-72.5667,118337
19.6917,-100.5536,118319
51.51,-0.59,118318
14.6379,-89.9904,118284
42.4643,14.2142,118278
36.4619,7.4258,118263
30.5958,50.2417,118242
22.79,88.32,118211
0.7333,124.3167,118209
25.476,100.5505,118197
29.5585,-95.3215,118169
-12.5546,28.2604,118167
13.4692,144.7332,118121
14.4142,77.715,118119
3.8,10.1333,118096
32.5178,130.6181,118041
32.93,-5.66,118038
10.2,-71.3,118000
40.7167,19.55,117997
30.7258,72.6447,117976
25.5833,83.5667,117963
55.8,38.9667,117958
20.8175,105.3375,117936
12.6242,-87.1297,117924
23.3333,86.3667,117912
34.5094,135.7925,117863
26.2458,127.7219,117794
33.4933,49.075,117770
-20.6578,-40.5108,117711
-23.7108,-46.4128,117707
-17.0667,15.7333,117674
19.95,-72.8333,117668
22.5111,113.3161,117600
39.4421,114.23,117579
38.7217,139.8217,117544
-28.4572,21.2425,117517
37.8723,-122.276,117513
52.55,19.7,117510
32.9717,-96.7093,117446
40.5698,-122.365,117412
39.8321,-105.1511,117399
17.45,121.4583,117383
7.8847,-76.635,117364
34.0326,-118.1691,117285
37.0692,15.2875,117282
48.9356,2.3539,117253
-23.5508,-51.4608,117240
-22.9708,-46.9958,117200
17.5944,-99.1778,117186
-29.9508,-51.0939,117167
28.9833,-10.0667,117160
27.0813,-109.4461,117133
42.6986,2.8956,117110
30.47,70.9644,117063
37.077,-113.577,117062
51.5339,9.9356,117000
45.7891,-108.5524,116946
-12.5667,16.2333,116917
41.5333,-8.6167,116893
37.95,23.7,116871
19.8333,-98.9833,116836
27.0375,88.2631,116834
35.7631,50.9172,116794
14.9167,120.7667,116777
19.6833,-99.1833,116771
29.4774,119.2853,116760
47.9025,1.909,116720
43.1039,141.5361,116682
39.1357,-121.6381,116672
35.8794,139.5197,116669
-21.1378,-47.99,116641
62.8925,27.6783,116621
-23.5286,-46.345,116601
32.4833,3.6667,116589
15.0933,120.8283,116581
9.65,-68.5833,116571
13.3167,-87.2167,116554
34.8992,136.9267,116551
-23.2108,-46.8278,116541
44.0151,-92.4778,116535
-21.1378,-48.9728,116512
20.95,-17.0333,116480
51.7361,0.4798,116477
51.81,4.67,116447
16.43,80.99,116406
-34.7667,-58.4,116343
35.9522,50.6075,116323
47.24,6.02,116270
42.5209,-71.7717,116262
43.8583,-79.0364,116250
36.5224,-82.5453,116240
30.4355,120.3645,116238
14.8833,120.4667,116181
46.7756,-92.1392,116174
22.6199,113.2895,116118
34.3,74.47,116077
-24.7139,-53.7428,116069
54.1667,19.4,116065
43.2167,44.7667,116064
-25.5928,-49.41,116055
49.1203,6.1778,116052
14.9108,-91.3606,116016
-9.4078,-38.2219,116015
-22.8167,-45.2278,115992
40.5333,-3.6333,115966
-9.5333,-77.5333,115956
51.2089,3.2242,115949
34.9416,-81.0244,115928
33.5328,130.4703,115911
14.9496,120.7587,115902
33.8814,10.0983,115884
37.0047,-121.5855,115855
10.2431,-66.8622,115840
-3.31,17.38,115826
51.9,-2.0667,115713
42.3759,-71.1185,115672
44.6333,41.9333,115602
60.9804,25.655,115583
55.7667,37.8667,115561
54.2333,49.5833,115494
8.5304,37.97,115487
46.0667,11.1167,115441
39.2958,116.4897,115382
34.0153,71.9747,115382
27.7,83.45,115369
-1.5058,-48.6258,115353
20.0667,-97.05,115353
35.7056,139.3536,115319
-21.2889,-50.34,115180
13.2167,123.5167,115029
51.5232,6.9253,115028
-29.7178,-52.4258,115018
36.0658,139.5222,114971
29.5935,-95.6357,114897
58.4094,15.6257,114842
-23.5469,-47.4378,114822
23.5193,116.4055,114786
44.2225,12.0408,114783
34.6919,135.7006,114761
6.4,125.6,114712
11.0333,-63.8628,114699
37.4947,139.9297,114663
35.7964,7.3928,114584
29.4128,-94.9658,114569
11.5204,13.69,114534
-4.455,-43.8858,114496
41.6559,-91.5303,114486
48.1333,17.1167,114486
14.8869,120.8569,114457
43.4199,-83.9501,114432
-14.4333,28.45,114371
32.5822,131.665,114363
-13.1333,28.4,114350
16.9959,7.9828,114308
48.6239,22.295,114244
19.6667,78.5333,114205
55.1,36.6167,114171
11.7139,-72.2658,114161
6.9886,-73.0503,114148
39.7575,-121.8152,114109
14.8333,120.8833,114091
41.2671,125.3529,114068
-1.5167,37.2667,114058
-33.0806,-68.4706,114024
14.1667,121.2167,114009
50.7667,16.2833,114000
-25.05,33.65,114000
53.6136,-2.161,113954
10.6308,-4.7589,113929
48.4833,9.2167,113907
